season no.,episode no.,episode name,name,line
3,1,The Rickshank Rickdemption,Morty,"Oh, man."
3,1,The Rickshank Rickdemption,Rick,"- without you and your sister, so now you know the real reason I rescued you. Oh I just took over the family, Morty, and if you tell your mom -"
3,1,The Rickshank Rickdemption,Morty,"Oh, man."
3,1,The Rickshank Rickdemption,Rick,"- or sister I said any of this, Ill deny it -"
3,1,The Rickshank Rickdemption,Morty,Youre gonna deny it.
3,1,The Rickshank Rickdemption,Rick,"- and theyll take my side because Im a hero, Morty. And now youre gonna have to go -"
3,1,The Rickshank Rickdemption,Morty,Oh.
3,1,The Rickshank Rickdemption,Rick,"- and do whatever I say, Morty, forever And Ill -- Ill go out and Ill find some more of that Mulan Szechuan teriyaki dipping sauce, Morty. -"
3,1,The Rickshank Rickdemption,Morty,What are you talking about
3,1,The Rickshank Rickdemption,Rick,"- Because thats -- thats what this is all about, Morty."
3,1,The Rickshank Rickdemption,Morty,Szechuan
3,1,The Rickshank Rickdemption,Rick,"Thats my one-armed man Im not driven by avenging my dead family, Morty That was fake. I-I-Im driven by finding that McNugget sauce."
3,1,The Rickshank Rickdemption,Morty,McNuggets
3,1,The Rickshank Rickdemption,Rick,"I want that Mulan McNugget sauce, Morty Thats my series arc, Morty."
3,1,The Rickshank Rickdemption,Morty,What the hell
3,1,The Rickshank Rickdemption,Rick,"If it takes nine seasons, I want my McNugget dipping sauce, Szechuan sauce, Morty."
3,1,The Rickshank Rickdemption,Morty,"What are you talking about, Rick"
3,1,The Rickshank Rickdemption,Rick,"Thats whats gonna take us all the way to the end, Morty."
3,1,The Rickshank Rickdemption,Morty,What are you talking about
3,1,The Rickshank Rickdemption,Rick,"Season -- Nine more seasons, Morty. Nine more seasons until I get that dipping Szechuan sauce."
3,1,The Rickshank Rickdemption,Morty,What is that
3,1,The Rickshank Rickdemption,Rick,"For 97 more years, Morty"
3,1,The Rickshank Rickdemption,Morty,What are you talking about
3,1,The Rickshank Rickdemption,Rick,"I want that McNugget sauce, Morty"
3,1,The Rickshank Rickdemption,Birdperson,I am Phoenixperson.
3,3,Pickle Rick,Pickle Rick,Morty.
3,3,Pickle Rick,Morty,Rick
3,3,Pickle Rick,Pickle Rick,Morty
3,3,Pickle Rick,Morty,Rick
3,3,Pickle Rick,Pickle Rick,"Hey, Mooorty"
3,3,Pickle Rick,Morty,"Rick Are you far away, or are you inside something"
3,3,Pickle Rick,Pickle Rick,"Morty, the garage, Morty. Come to the garage"
3,3,Pickle Rick,Pickle Rick,Morty
3,3,Pickle Rick,Morty,Rick W-where are you
3,3,Pickle Rick,Pickle Rick,"On my work bench, Morty."
3,3,Pickle Rick,Morty,"Are you invisible and youre gonna, like, fart on me"
3,3,Pickle Rick,Pickle Rick,Flip the pickle over.
3,3,Pickle Rick,Morty,"What, Im gonna touch it, and youre gonna tell me its an alien dick or something."
3,3,Pickle Rick,Pickle Rick,"Come on, flip the pickle, Morty. Youre not gonna regret it. The payoff is huge."
3,3,Pickle Rick,Morty,And
3,3,Pickle Rick,Pickle Rick,"And What more do you want tacked on to this I turned myself into a pickle, and 9/11 was an inside job"
3,3,Pickle Rick,Morty,Was it
3,3,Pickle Rick,Pickle Rick,"Who cares, Morty Global acts of terrorism happen every day. Uh, heres something thats never happened before"
3,3,Pickle Rick,Morty,"Are you going to, I mean, you know, is this the first part of some magic trick"
3,3,Pickle Rick,Pickle Rick,"I dont do magic, Morty, I do science. One takes brains, the other takes dark eye liner."
3,3,Pickle Rick,Morty,"Well, can you move Can you fly"
3,3,Pickle Rick,Pickle Rick,I wouldnt be much of a pickle if I could.
3,3,Pickle Rick,Morty,"All right, well, do pickles live forever or --"
3,3,Pickle Rick,Pickle Rick,"Morty, stop digging for hidden layers and just be impressed. Im a pickle."
3,3,Pickle Rick,Morty,I-Im just trying to figure out why you would do this. Why anyone would do this.
3,3,Pickle Rick,Pickle Rick,"The reason anyone would do this is, if they could, which they cant, would be because they could, which they cant."
3,3,Pickle Rick,Beth,"Morty, we have to get going, or were gonna be late. Wheres your grandpa"
3,3,Pickle Rick,Pickle Rick,"Right here, sweetie. Im a pickle"
3,3,Pickle Rick,Beth,"What Why would you -- Look, were running late. We have to go."
3,3,Pickle Rick,Pickle Rick,Where are you guys going
3,3,Pickle Rick,Beth,"We have an appointment downtown that was set a week ago and agreed upon by everyone, including you."
3,3,Pickle Rick,Pickle Rick,"Oh, my God. Beth, oh, it totally slipped my mind. Geez, oh, man. Im a pickle. I mean, I dont know if I can, ooh, geez."
3,3,Pickle Rick,Morty,"Rick, did you do this on purpose to get out of family counseling"
3,3,Pickle Rick,Beth,Morty
3,3,Pickle Rick,Pickle Rick,"Its okay, Beth. I understand Mortys suspicion. Ive misled him before. Morty, turn me so were making eye contact.Morty, I assure you, I would never find a way to get out of family therapy. I hope my lack of fingers doesnt prevent the perception of my air quotes."
3,3,Pickle Rick,Summer,Cant you just turn yourself back into a human
3,3,Pickle Rick,Pickle Rick,"Great question, Summer. The unfortunate answer is I did this to challenge myself. And it could take hours or even days before Im able to figure out how to return to human form. But, I mean, you know, your mom could put me in a purse or a pocket, you know, if she really needs me to go."
3,3,Pickle Rick,Beth,"Nobody needs anything Okay, its fine. I mean, you should just stay here and figure out how to stop being a pickle, okay"
3,3,Pickle Rick,Morty,"Hey, Rick, why is there a syringe of mysterious fluid hanging directly over you Also, why is the string attached to it running through a pair of scissors attached to a timer And why is the time set to 10 minutes from now, exactly when we would have left for therapy"
3,3,Pickle Rick,Pickle Rick,"Well, Morty, if you know must know, the syringe is completely unrelated to this discussion, and, therefore, it does not warrant further explanation."
3,3,Pickle Rick,Beth,"Enough. Kids, its time to go. We dont want to be late."
3,3,Pickle Rick,Pickle Rick,"W-w-what are you doing there, Beth What are you doing there, sweetie"
3,3,Pickle Rick,Beth,"Well, I mean, you dont want to get pierced by a needle full of liquid unrelated to your situation. Hows that gonna help"
3,3,Pickle Rick,Pickle Rick,Cant argue with that.
3,3,Pickle Rick,Beth,Great. Well see you later.
3,3,Pickle Rick,Pickle Rick,"Hey, hey, be careful with that. Its for something else. Its really important, so dont break it. Okay, I may have fucked up here. Dup, ap, ap, pap, ut, dah, pap, pap, pap, pah. T-t-tah, tah.  Oh, great. Stupid cat."
3,3,Pickle Rick,Pickle Rick,"Whoa, whoa, whoa, whoa I know what it looks like to you, Izzy, but Im not a snake Ive seen the YouTube videos, I know cats are scared of cucumbers and pickles because they think theyre snakes. Im not a snake Im a pickle, Im a pickle"
3,3,Pickle Rick,Pickle Rick,"Whoa Oh Whoa, whoa, whoa"
3,3,Pickle Rick,Pickle Rick,"Oh, crap, that sun is bright."
3,3,Pickle Rick,Pickle Rick,"Okay, come on. This cant really be the way I go out. This is the mega-genius equivalent of dying on the toilet."
3,3,Pickle Rick,Pickle Rick,So... hot. This is how Im gonna die.
3,3,Pickle Rick,Pickle Rick,"Oh, God, moisture."
3,3,Pickle Rick,Pickle Rick,"Oh, God, the moisture Dial it back, God Dial it back a little bit here"
3,3,Pickle Rick,Pickle Rick,Oh Oh
3,3,Pickle Rick,Pickle Rick,"Oh, God Perpendicular, perpendicular"
3,3,Pickle Rick,Pickle Rick,"Oh, shiiit Oh Oh Oh"
3,3,Pickle Rick,Pickle Rick,Come on. Thats it.
3,3,Pickle Rick,Pickle Rick,Come get this delicious brine.
3,3,Pickle Rick,Pickle Rick,"Aah Come on Come on, motherfucker Come on"
3,3,Pickle Rick,Pickle Rick,Yes
3,3,Pickle Rick,Summer,How is this even family therapy if Dads not invited and Grandpa wont come
3,3,Pickle Rick,Morty,"Yeah, and whats courageous about eating a hot dog"
3,3,Pickle Rick,Beth,"Its nobodys choice to be here, you knobs. The family was told to get counseling by your principal, even though its not the family that was huffing pottery glaze in the art room and desk wetting in history class."
3,3,Pickle Rick,Mr. Goldenfold,"Oh, the Smith family, minus a dad. Youre patients of Dr. Wong, too"
3,3,Pickle Rick,Beth,Temporarily. By order of the school.
3,3,Pickle Rick,Mr. Goldenfold,Me too. How long have you all been eating poop
3,3,Pickle Rick,Summer,We... have never... eaten poop.
3,3,Pickle Rick,Mr. Goldenfold,"Uh, me, neither. Say, where did my family get off to"
3,3,Pickle Rick,Dr. Wong,"Smith family, Im Dr. Wong. Come on in."
3,3,Pickle Rick,Dr. Wong,I was told there was a grandpa that might be joining us
3,3,Pickle Rick,Beth,"He got wrapped up in an experiment. Hes a scientist. Like, legit, like on an inter-galactic, sci-fi level. His work is very --"
3,3,Pickle Rick,Morty,He turned himself into a pickle.
3,3,Pickle Rick,Beth,"Morty, Moms talking. Im sorry, I suppose thats a good segue into our little discipline cases here."
3,3,Pickle Rick,Dr. Wong,Does Grandpa turn himself into a pickle a lot
3,3,Pickle Rick,Beth,"What No, what kind of question is that"
3,3,Pickle Rick,Dr. Wong,The kind that wasnt designed to attack or hurt you in any way.
3,3,Pickle Rick,Beth,"Oh, Jesus Christ, one of these. No, my father has never turned himself into a pickle before. Hes unpredictable and eccentric. The whole family is. Speaking of which..."
3,3,Pickle Rick,Dr. Wong,"Okay, lets open things up to the whole family, and let me ask this. Why do we think Grandpa turned himself into a pickle"
3,3,Pickle Rick,Pickle Rick,Wow. Ugh.
3,3,Pickle Rick,Beth,"I didnt say my father is perfect, I said his work is important."
3,3,Pickle Rick,Summer,And shes saying whats important is that Grandpa lied to you to get out of coming here.
3,3,Pickle Rick,Beth,"Oh, he did not"
3,3,Pickle Rick,Dr. Wong,Lets do an experiment here. I get the impression this family values science. So raise your hand if you feel certain you know what was in the syringe.
3,3,Pickle Rick,Beth,Do you really not see whats happening here
3,3,Pickle Rick,Dr. Wong,Tell me.
3,3,Pickle Rick,Beth,"Well, Dr. Wong -- by the way, racist name -- obviously, Morty and Summer are seizing on your arbitrary pickle obsession as an end run around what was supposed to be their therapy."
3,3,Pickle Rick,Dr. Wong,"Oh, I think this pickle incident is a better path than any other to the heart of your familys dysfunction. I think its possible that you and your father have a very specific dynamic. I dont think its one that rewards emotion or vulnerability. I think it may punish them. I think its possible that dynamic eroded your marriage, and is infecting your kids with a tendency to misdirect their feelings."
3,3,Pickle Rick,Beth,Fuck you.
3,3,Pickle Rick,Beth,"Fuck both of you, too."
3,3,Pickle Rick,Pickle Rick,"By the way, you might notice that in spite of your numerous distinctive features, I never gave you a name like Scar or Stripe or Goliath. Thats because, to me, you arent special."
3,3,Pickle Rick,Pickle Rick,"God damn it, I love myself."
3,3,Pickle Rick,Pickle Rick,Pickle Riiick
3,3,Pickle Rick,Pickle Rick,Get that parkour. Get that parkour
3,3,Pickle Rick,Pickle Rick,"Hey, its cool. Just need to find the nearest exit."
3,3,Pickle Rick,Pickle Rick,"Whoa, whoa, whoa No need to freak out."
3,3,Pickle Rick,Pickle Rick,Whoa Who in the fucks toilet is this
3,3,Pickle Rick,Agency Director,What is it
3,3,Pickle Rick,Agency Director,Where is it
3,3,Pickle Rick,Agency Director,"We have 34 armed guards, and we cant kill a pickle"
3,3,Pickle Rick,Agency Director,"Put him on, and locate the phone hes using."
3,3,Pickle Rick,Pickle Rick,"Hi, um, can you, uh  please let me out."
3,3,Pickle Rick,Agency Director,Your mere presence in this building violates international law.
3,3,Pickle Rick,Pickle Rick,You should know those men killed themselves.
3,3,Pickle Rick,Agency Director,And how is that
3,3,Pickle Rick,Pickle Rick,They didnt  let me out.
3,3,Pickle Rick,Agency Director,"Shut your mouth and do your jobs, you fucking children"
3,3,Pickle Rick,Pickle Rick,"Uh, is this not a good time or..."
3,3,Pickle Rick,Agency Director,Some of my men are calling you Solenya
3,3,Pickle Rick,Pickle Rick,Thatd be a lucky break for you.
3,3,Pickle Rick,Agency Director,Ah.
3,3,Pickle Rick,Pickle Rick,...because this pickle doesnt care about your children. And Im not gonna take their dreams. Im gonna take their parents.
3,3,Pickle Rick,Agency Director,Hes just a pickle
3,3,Pickle Rick,Agency Director,Hes not the only one.
3,3,Pickle Rick,Agency Director,"Then Katarina is a prisoner. Perhaps I could arrange her escape, as well. She lives, Jaguar."
3,3,Pickle Rick,Dr. Wong,"What do you think is in the syringe, Beth"
3,3,Pickle Rick,Beth,Youre the one that costs 200 an hour. You tell me.
3,3,Pickle Rick,Dr. Wong,Your kids think it might be anti-pickle serum.
3,3,Pickle Rick,Beth,My kids pee their desks and suck on unbaked vases.
3,3,Pickle Rick,Summer,I never said I was angry at you.
3,3,Pickle Rick,Beth,"Thats the point of pottery-enamel huffing, Summer. You do it so you dont have to say Im angry at mommy out loud."
3,3,Pickle Rick,Morty,"Oh, my God"
3,3,Pickle Rick,Dr. Wong,"Its not my job to take sides or pass judgment. Do you think when your father asks for that syringe, you could ask him --"
3,3,Pickle Rick,Beth,"He wont have to ask for it, okay He wont need it. Hell just make more. He doesnt need anything from anyone."
3,3,Pickle Rick,Dr. Wong,You admire him for that.
3,3,Pickle Rick,Beth,Its better than making your problems other peoples problems.
3,3,Pickle Rick,Pickle Rick,"Oh, come on"
3,3,Pickle Rick,Pickle Rick,You should know that isnt original.
3,3,Pickle Rick,Pickle Rick,Theres nothing I wont do to see her again.
3,3,Pickle Rick,Pickle Rick,"Yeah, theres lots I wouldnt do to see my daughter, but killing you gets me to her quicker than your derivative bullshit."
3,3,Pickle Rick,Pickle Rick,"That will be your downfall, Jaguar, not being open to new experiences."
